abbr,aggregate_market_value,capital_stock_in_circulation,code,total_stock_issue,traded_market_value
天利科技,407253.60,19758.07,300399,19760.00,407213.87
劲拓股份,397178.43,23997.77,300400,24262.58,392843.49
花园生物,846722.09,53468.33,300401,54346.73,833036.62
宝色股份,433857.69,24361.85,300402,24679.05,428281.32
汉宇集团,1049220.00,42293.95,300403,60300.00,735914.75
博济医药,317265.53,27805.73,300404,38317.09,230231.40
科隆股份,144461.32,21879.28,300405,28437.27,111146.77
九强生物,813655.68,42432.78,300406,58832.66,586845.32
凯发电气,322973.50,24426.01,300407,31820.05,247923.98
三环集团,6498842.59,186980.80,300408,191649.74,6340518.99
道氏技术,1134260.98,68748.96,300409,78224.90,996859.98
正业科技,207419.86,36691.73,300410,36711.48,207308.29
金盾股份,503678.29,30640.03,300411,40652.00,379629.94
迦南科技,250869.34,46786.16,300412,49775.66,235802.27
芒果超媒,4353167.34,102170.00,300413,187072.08,2377495.80
中光防雷,269618.10,31353.98,300414,32601.95,259297.44
伊之密,967112.14,45309.21,300415,46856.21,935182.17
苏试试验,819270.52,50514.34,300416,50854.78,813786.09
南华仪器,158784.58,8699.97,300417,13456.32,102659.69
昆仑万维,3939552.68,123149.51,300418,123149.51,3939552.68
ST浩丰,176521.81,36775.38,300419,36775.38,176521.81
五洋自控,373988.49,111629.69,300420,111638.36,373959.45
力星股份,495735.40,23034.41,300421,29403.05,388360.11
博世科,235975.13,51654.04,300422,53388.04,228310.84
昇辉科技,358208.13,33332.08,300423,49751.13,239990.99
航新科技,393667.22,24495.79,300424,24542.84,392912.43
中建环能,349981.35,67874.47,300425,68222.49,348196.06
华智数媒,457063.18,40000.00,300426,45524.22,401600.00
红相股份,307654.78,49480.69,300427,50852.03,299358.19
立中集团,1133068.45,55140.93,300428,63335.30,986471.19
强力新材,611919.04,39864.47,300429,53630.07,454853.62
诚益通,473464.53,25986.30,300430,27304.76,450602.37
富临精工,2465718.52,120657.27,300432,122125.73,2436070.27
蓝思科技,10448873.24,496569.63,300433,498277.22,10413065.22
金石亚药,318582.89,34212.11,300434,40174.39,271302.02
中泰股份,546169.61,36881.46,300435,38571.30,522241.52
广生堂,491338.70,13672.20,300436,15926.70,421787.27
清水源,193103.53,17581.06,300437,25242.29,134495.11
鹏辉能源,1218090.93,40416.59,300438,50334.34,978081.58
美康生物,395852.26,29172.56,300439,38394.98,300769.04
运达科技,400858.50,44222.36,300440,44391.86,399327.88
鲍斯股份,556130.89,62695.92,300441,64441.59,541065.82
润泽科技,8044483.75,55425.24,300442,172148.16,2590021.68
金雷股份,646671.89,24277.40,300443,32013.46,490403.57
双杰电气,531085.68,59230.09,300444,79862.51,393880.09
康斯特,371540.09,14206.47,300445,21243.00,248471.24
航天智造,1509902.46,31153.64,300446,84541.01,556404.04
全信股份,442543.80,20133.14,300447,31231.04,285286.58
浩云科技,429588.35,49377.39,300448,67651.71,313546.43
汉邦高科,321608.66,29626.71,300449,38748.03,245901.67
先导智能,3132326.07,155942.11,300450,156616.30,3118842.23
创业慧康,876804.58,152669.38,300451,154912.47,864108.67
山河药辅,285793.12,18680.15,300452,23444.88,227711.04
三鑫医疗,425753.98,35652.05,300453,52239.75,290564.25
深信服,4028966.28,27822.84,300454,42188.13,2657081.51
航天智装,920896.26,70862.24,300455,71776.79,909162.59
赛微电子,1210348.31,59349.66,300456,73221.31,981049.84
赢合科技,1116611.90,63762.49,300457,64919.30,1096714.76
全志科技,3309547.83,67334.93,300458,82327.06,2706864.33
汤姆猫,1821190.07,328086.60,300459,351581.09,1699488.61
惠伦晶体,250196.59,28080.43,300460,28080.43,250196.59
田中精机,307278.36,11400.88,300461,15574.17,224939.29
华铭智能,173429.39,13673.44,300462,18122.19,130854.83
迈克生物,710464.72,49150.48,300463,61246.96,570145.59
星徽股份,228335.03,35534.27,300464,46221.67,175539.28
高伟达,642549.07,44374.94,300465,44374.94,642549.07
赛摩智能,652275.43,41998.63,300466,53552.99,511543.26
迅游科技,366175.22,16855.73,300467,20320.49,303740.21
四方精创,1016193.36,52979.41,300468,53064.93,1014555.63
信息发展,783689.97,24823.26,300469,24823.88,783670.17
中密控股,778976.92,19751.92,300470,20817.13,739116.94
厚普股份,392445.05,36655.20,300471,40416.59,355921.98
*ST新元,85330.17,24584.16,300472,27525.86,76210.89
德尔股份,449295.95,15005.00,300473,15097.31,446548.76
景嘉微,3611298.83,40646.15,300474,52261.92,2808648.68
香农芯创,1401523.94,44024.08,300475,45756.58,1348457.47
胜宏科技,6665132.44,85520.87,300476,86268.86,6607342.52
ST合纵,199395.48,93547.81,300477,107201.87,173998.93
杭州高新,159988.00,12667.30,300478,12667.30,159988.00
神思电子,393293.57,19692.84,300479,19704.09,393069.02
光力科技,476672.79,23664.86,300480,35282.96,319712.23
濮阳惠成,409549.14,29395.23,300481,29570.33,407123.88
万孚生物,1010991.14,43039.80,300482,48142.44,903835.84
首华燃气,246802.39,26855.54,300483,26855.54,246802.39
蓝海华腾,433745.13,16635.26,300484,20763.29,347510.63
赛升药业,394484.78,27381.72,300485,48166.64,224256.27
东杰智能,278427.83,39608.10,300486,40765.42,270523.34
蓝晓科技,2343383.86,30662.68,300487,50766.55,1415389.33
恒锋工具,606494.88,14415.32,300488,17313.58,504968.63
光智科技,621592.85,13709.11,300489,13767.28,618966.38
华自科技,306179.08,39326.06,300490,39867.07,302024.15
通合科技,344234.06,15505.27,300491,17473.81,305453.83
华图山鼎,1395733.08,14048.65,300492,14048.65,1395733.08
润欣科技,1042577.65,50099.30,300493,51257.50,1019019.86
盛天网络,593026.68,39834.81,300494,49051.01,481602.81
中科创达,2628968.69,36787.69,300496,46001.20,2102416.28
富祥药业,469154.12,45056.53,300497,55000.48,384332.17
温氏股份,11178593.83,523537.63,300498,665392.49,8795432.13
高澜股份,564099.35,27140.84,300499,30524.86,501562.73
启迪设计,196417.63,16759.80,300500,17397.49,189218.09
海顺新材,306176.81,12520.12,300501,19353.78,198068.26
新易盛,7740877.45,63019.53,300502,70880.67,6882362.82
昊志机电,716210.44,23908.73,300503,30607.28,559464.29
天邑股份,387565.15,21821.08,300504,27102.46,312041.49
川金诺,485416.05,21736.12,300505,27486.75,383859.92
*ST名家,228155.67,57572.54,300506,69559.66,188837.95
苏奥传感,716097.47,77156.87,300507,79654.89,693640.30
维宏股份,328300.16,8298.32,300508,10983.61,248036.93
新美星,241566.00,24710.35,300509,29640.00,201389.37
金冠股份,343896.02,82469.07,300510,82469.07,343896.02
雪榕生物,302274.55,48633.22,300511,56711.92,259215.04
中亚股份,319590.45,32853.97,300512,40764.09,257575.09
恒实科技,242169.57,28143.68,300513,31369.12,217269.21
友讯达,266200.00,15841.35,300514,20000.00,210848.34
三德科技,326532.39,18026.73,300515,20575.45,286084.15
久之洋,584460.00,18000.00,300516,18000.00,584460.00
海波重科,191992.24,12402.17,300517,20040.94,118812.80
新迅达,223540.38,19938.78,300518,19941.16,223513.70
新光药业,229760.00,11410.00,300519,16000.00,163847.60
科大国创,652797.35,27737.27,300520,29116.74,621869.49
爱司凯,324864.00,14399.87,300521,14400.00,324861.16
世名科技,418542.06,24384.69,300522,32245.15,316513.23
辰安科技,483886.29,23235.85,300523,23263.76,483305.60
博思软件,1168373.93,62184.40,300525,75819.20,958261.59
中船应急,790444.87,98682.26,300527,98682.26,790444.87
幸福蓝海,331621.17,37260.81,300528,37260.81,331621.17
健帆生物,1740959.50,51246.72,300529,79860.53,1117178.50
领湃科技,497455.27,15827.44,300530,17195.14,457887.88
优博讯,529879.81,31511.60,300531,32789.59,509227.52
今天国际,522682.67,43091.91,300532,45332.41,496849.74
冰川网络,563265.21,16482.09,300533,23430.33,396229.51
陇神戎发,282110.85,30204.06,300534,30334.50,280897.77
达威股份,161708.66,7644.50,300535,10480.15,117954.71
*ST农尚,287715.66,29325.32,300536,29328.81,287681.43
广信材料,351092.25,14361.19,300537,20039.51,251608.12
同益股份,275060.88,11314.15,300538,18191.86,171069.92
横河精密,320935.06,17146.20,300539,22225.42,247591.06
蜀道装备,353077.75,14513.09,300540,16537.60,309854.54
先进数通,592601.31,38657.85,300541,43004.45,532705.15
新晨科技,569353.73,24638.53,300542,29855.99,469856.76
朗科智能,327817.33,24947.66,300543,30637.13,266940.00
联得装备,540333.06,11418.68,300545,18005.10,342674.62
雄帝科技,316134.07,13303.83,300546,18552.47,226697.30
川环科技,694316.66,17822.36,300547,21690.62,570493.73
博创科技,1424418.88,26692.88,300548,28892.88,1315958.88
优德精密,256812.84,10105.47,300549,13334.00,194631.30
和仁科技,326887.38,26231.64,300550,26256.01,326583.87
古鳌科技,297347.53,34476.30,300551,34575.29,296496.14
万集科技,573328.07,13339.62,300552,21313.31,358835.85
集智股份,437354.46,6141.04,300553,8518.79,315280.91
三超新材,228765.79,7913.87,300554,11421.16,158514.86
ST路通,213400.00,19782.27,300555,20000.00,211076.83
丝路视觉,222335.05,10501.02,300556,12156.10,192063.70
理工光科,296505.60,9149.73,300557,9303.60,291601.76
贝达药业,2120886.47,41712.65,300558,41848.59,2113997.34
佳发教育,429478.16,31113.68,300559,39951.46,334472.10
中富通,286030.81,18696.48,300560,22974.36,232771.16
*ST汇科,416697.13,24105.76,300561,32810.80,306143.12
乐心医疗,314456.11,16112.13,300562,21746.62,232981.37
神宇股份,676223.86,12387.53,300563,17856.45,469115.86
筑博设计,208816.26,11319.54,300564,16288.32,145116.44
科信技术,277671.53,22760.80,300565,24970.46,253100.11
激智科技,488976.83,22822.35,300566,26374.16,423126.43
精测电子,1710630.16,20218.36,300567,27974.33,1236352.41
星源材质,1423476.20,121387.53,300568,134290.21,1286707.84
天能重工,508282.92,101764.48,300569,102270.21,505769.47
太辰光,1772043.82,19219.30,300570,22712.69,1499489.97
平治信息,451374.03,11560.35,300571,13952.83,373977.23
安车检测,434849.75,18359.66,300572,22898.88,348649.87
兴齐眼药,1413209.93,13460.77,300573,17524.92,1085476.35
中旗股份,281177.62,34270.82,300575,46475.64,207338.47
容大感光,1274793.46,18305.61,300576,30475.58,765723.62
开润股份,524906.15,14024.23,300577,23979.27,306990.45
会畅通讯,358273.42,19409.41,300578,19826.97,350727.96
数字认证,730620.00,26227.86,300579,27000.00,709725.87
贝斯特,1385505.42,47081.36,300580,50054.39,1303211.98
晨曦航空,827914.87,55010.95,300581,55010.95,827914.87
英飞特,367498.42,22156.81,300582,29853.65,272750.38
赛托生物,369919.15,18614.89,300583,18970.21,362990.41
海辰药业,237120.00,8211.51,300584,12000.00,162259.48
奥联电子,236646.67,17111.11,300585,17111.11,236646.67
美联新材,631560.38,53451.60,300586,71121.66,474650.24
天铁科技,582005.55,102201.80,300587,116634.38,509986.97
熙菱信息,231488.48,17682.20,300588,19147.10,213777.83
江龙船艇,439227.88,23160.70,300589,37766.80,269358.96
移为通信,574850.89,35432.46,300590,45988.07,442905.75
万里马,217441.14,35066.47,300591,40567.38,187956.25
华凯易佰,450188.61,35472.09,300592,40484.59,394449.59
新雷能,826767.67,45026.35,300593,54249.85,686201.58
朗进科技,155358.00,9099.81,300594,9187.34,153877.83
欧普康视,1347813.19,66849.48,300595,89615.24,1005416.12
利安隆,647757.08,22468.85,300596,22961.97,633846.29
吉大通信,241497.05,27137.22,300597,27257.00,240435.80
诚迈科技,1006361.31,21692.10,300598,21698.17,1006079.48
雄塑科技,268598.68,21219.06,300599,35813.16,159142.93
ST瑞科,262162.92,24627.68,300600,29423.45,219432.66
康泰生物,1553646.69,88583.12,300601,111692.79,1232191.16
飞荣达,1154212.80,39126.13,300602,58000.64,778610.06
立昂技术,502446.89,37047.00,300603,46479.82,400478.09
长川科技,2660565.90,48612.61,300604,63046.59,2051452.21
恒锋信息,268922.90,11892.80,300605,16457.95,194328.37
金太阳,248147.21,11932.64,300606,14011.70,211327.12
拓斯达,1477660.53,33769.00,300607,47697.24,1046163.58
思特奇,384225.70,28756.60,300608,33122.91,333576.56
汇纳科技,325029.53,11989.33,300609,12011.44,324431.30
晨化股份,240378.92,16123.76,300610,21500.80,180263.61
美力科技,573067.76,14830.30,300611,21107.47,402642.59
宣亚国际,253358.11,17987.95,300612,18045.45,252550.81
富瀚微,1110986.84,21902.47,300613,23222.97,1047813.99
百川畅银,183217.27,16043.54,300614,16043.54,183217.27
欣天科技,241062.62,13185.00,300615,19346.92,164285.07
尚品宅配,284910.78,15596.62,300616,22451.60,197921.16
安靠智电,470616.76,14059.16,300617,16736.02,395343.68
寒锐钴业,1020247.40,27132.08,300618,30832.50,897800.39
金银河,335016.27,10997.98,300619,13384.59,275279.51
光库科技,1050046.82,24685.35,300620,24918.05,1040240.59
维业股份,182465.73,19609.28,300621,20805.67,171973.37
博士眼镜,752096.74,11901.00,300622,17523.22,510790.98
捷捷微电,2469613.20,71198.78,300623,83207.99,2113179.67
万兴科技,1221692.23,17123.32,300624,19333.63,1082022.69
三雄极光,324303.29,16312.50,300625,27933.10,189388.07
华瑞股份,188640.00,17728.46,300626,18000.00,185794.25
华测导航,2356095.95,45345.28,300627,54946.27,1944405.65
亿联网络,4353843.37,72306.35,300628,126381.52,2490953.77
新劲刚,528240.61,21161.96,300629,25142.34,444612.77
普利退,42098.20,44793.82,300630,56130.94,33595.37
久吾高科,258839.89,11977.72,300631,12504.34,247938.82
光莆股份,370185.31,22121.06,300632,30518.16,268328.41
开立医疗,1327994.37,43271.24,300633,43271.24,1327994.37
彩讯股份,1163672.91,43468.09,300634,45121.09,1121042.04
中达安,140554.40,11976.00,300635,14013.40,120119.31
同和药业,304764.27,36735.77,300636,42152.74,265599.61
扬帆新材,240149.38,23433.77,300637,23475.01,239727.50
广和通,2141739.01,53292.66,300638,76545.35,1491128.49
凯普生物,340059.35,63516.44,300639,64650.07,334096.46
德艺文创,183486.12,22074.91,300640,31099.34,130241.99
正丹股份,1350882.37,53268.23,300641,53268.23,1350882.37
透景生命,225133.30,13770.70,300642,16302.19,190173.32
万通智控,413484.76,23014.80,300643,23073.93,412425.26
南京聚隆,290280.57,8830.51,300644,10995.48,233125.44
正元智慧,204178.54,14206.79,300645,14208.67,204151.60
超频三,260672.98,45664.21,300647,45732.10,260286.02
星云股份,525109.86,10618.94,300648,17428.14,319948.78
杭州园林,155059.85,10611.68,300649,13241.66,124262.79
太龙股份,335739.44,15276.87,300650,21829.61,234958.20
金陵体育,181926.35,7497.52,300651,12875.18,105939.92
雷迪克,765456.67,9209.07,300652,10260.81,686996.73
正海生物,358020.00,17999.95,300653,18000.00,358018.96
世纪天鸿,374545.72,35264.83,300654,36612.49,360759.19
晶瑞电材,928176.37,99756.06,300655,105956.21,873863.09
民德电子,425074.68,13289.79,300656,17112.51,330118.36
弘信电子,1347873.75,45660.42,300657,48836.01,1260227.66
延江股份,201655.05,22540.30,300658,33276.41,136594.24
中孚信息,360643.44,19033.27,300659,26039.24,263610.83
江苏雷利,1913105.66,31912.75,300660,31938.32,1911574.01
圣邦股份,4606224.38,45428.65,300661,47374.52,4417027.67
科锐国际,617971.97,19628.36,300662,19680.64,616330.48
科蓝软件,900910.16,44158.47,300663,47844.41,831503.95
鹏鹞环保,387504.29,75224.53,300664,75981.23,383645.12
飞鹿股份,142264.29,14018.94,300665,18943.31,105282.24
江丰电子,2020947.64,22052.11,300666,26532.07,1679709.32
必创科技,316981.22,17264.84,300667,20463.60,267432.31
杰恩设计,215482.48,9279.81,300668,12038.13,166108.53
沪宁股份,414509.59,18208.78,300669,19270.55,391670.90
大烨智能,194589.17,22469.42,300670,31692.05,137962.25
富满微,649036.65,21713.66,300671,21772.45,647284.23
国科微,1500224.90,21033.77,300672,21714.07,1453222.90
佩蒂股份,375730.42,16199.03,300673,24882.81,244605.29
宇信科技,1654534.09,70313.30,300674,70405.71,1652362.48
建科院,209293.38,14666.67,300675,14666.67,209293.38
华大基因,2000933.42,41356.00,300676,41582.16,1990050.84
英科医疗,1470761.83,46912.27,300677,64620.47,1067723.29
中科信息,913758.94,28554.89,300678,29638.63,880347.36
电连技术,2114685.65,35775.31,300679,42378.47,1785188.06
隆盛科技,956440.51,17253.85,300680,23102.43,714309.55
英搏尔,831444.80,17637.92,300681,25582.92,573232.53
朗新集团,1506945.03,103406.95,300682,108024.73,1442526.96
海特生物,299224.58,12206.46,300683,13089.44,279039.77
中石科技,724512.81,20324.50,300684,29950.92,491649.58
艾德生物,804990.91,38959.74,300685,39306.20,797895.40
智动力,228046.19,19367.09,300686,26062.42,169462.01
赛意信息,1233830.61,33085.79,300687,41018.30,995220.50
创业黑马,466319.19,14829.41,300688,16737.95,413147.32
澄天伟业,405756.00,10117.32,300689,11560.00,355117.84
双一科技,400805.78,10948.09,300690,16534.89,265381.78
联合光电,481059.19,21061.66,300691,26904.88,376582.56
中环环保,264468.26,37533.36,300692,42450.76,233832.82
盛弘股份,978112.54,26749.40,300693,31279.58,836453.72
蠡湖股份,284003.09,21531.70,300694,21531.70,284003.09
兆丰股份,529207.78,7092.99,300695,7092.99,529207.78
爱乐达,629985.76,16870.54,300696,29315.30,362547.85
电工合金,501196.80,25480.00,300697,33280.00,383728.80
万马科技,471412.00,11854.59,300698,13400.00,417044.63
光威复材,2491561.94,82144.30,300699,83135.20,2461864.82
岱勒新材,370699.08,27054.04,300700,39604.60,253225.83
森霸传感,280190.50,24488.03,300701,28273.51,242676.38
天宇股份,741191.35,21116.45,300702,34797.72,449780.35
创源股份,286462.24,16966.16,300703,18039.18,269422.59
九典制药,791433.92,36599.91,300705,49619.68,583768.51
阿石创,319178.47,11329.07,300706,15293.65,236437.79
